t,distances,motor_l,motor_r,state,target_deg,search_side
3.269,12.00;12.00;12.00;12.00;12.00;3.68;3.60;12.00;12.00;12.00;12.00;12.00;12.00,0.205,-0.035,FORWARD,35.0,
3.377,12.00;12.00;12.00;12.00;12.00;3.64;3.55;12.00;12.00;12.00;12.00;12.00;12.00,0.202,-0.038,FORWARD,35.0,
3.486,12.00;12.00;12.00;12.00;12.00;3.62;3.52;12.00;12.00;12.00;12.00;12.00;12.00,0.2,-0.04,FORWARD,35.0,
3.594,12.00;12.00;12.00;12.00;12.00;3.59;3.48;12.00;12.00;12.00;12.00;12.00;12.00,0.197,-0.043,FORWARD,35.0,
3.703,12.00;12.00;12.00;12.00;12.00;3.57;3.44;12.00;12.00;12.00;12.00;12.00;12.00,0.194,-0.046,FORWARD,35.0,
3.811,12.00;12.00;12.00;12.00;12.00;3.55;3.42;12.00;12.00;12.00;12.00;12.00;12.00,0.192,-0.048,FORWARD,35.0,
3.919,12.00;12.00;12.00;12.00;12.00;12.00;3.39;12.00;12.00;12.00;12.00;12.00;12.00,0.19,-0.05,FORWARD,35.0,
4.031,12.00;12.00;12.00;12.00;12.00;12.00;3.36;12.00;12.00;12.00;12.00;12.00;12.00,0.188,-0.052,FORWARD,35.0,
4.141,12.00;12.00;12.00;12.00;12.00;12.00;3.34;12.00;12.00;12.00;12.00;12.00;12.00,0.187,-0.053,FORWARD,35.0,
4.25,12.00;12.00;12.00;12.00;12.00;12.00;3.31;3.24;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.358,12.00;12.00;12.00;12.00;12.00;12.00;3.29;3.21;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.469,12.00;12.00;12.00;12.00;12.00;12.00;3.28;3.18;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.579,12.00;12.00;12.00;12.00;12.00;12.00;3.26;3.15;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.69,12.00;12.00;12.00;12.00;12.00;12.00;3.25;3.14;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.8,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.11;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
4.91,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.09;12.00;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,40.0,
5.016,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.06;3.01;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.123,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.05;2.99;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.236,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.03;2.96;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.34,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.01;2.93;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.452,12.00;12.00;12.00;12.00;12.00;12.00;12.00;3.00;2.90;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.562,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.98;2.88;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.669,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.97;2.86;12.00;12.00;12.00;12.00,0.18,-0.06,FORWARD,45.0,
5.778,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.84;2.81;12.00;12.00;12.00,0.18,-0.06,FORWARD,50.0,
5.885,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.82;2.78;12.00;12.00;12.00,0.18,-0.06,FORWARD,50.0,
5.996,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.80;2.75;12.00;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.104,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.82;2.75;12.00;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.213,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.84;2.76;12.00;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.324,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.87;2.77;12.00;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.432,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.78;2.75;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.542,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.79;2.75;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.653,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.81;2.75;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.76,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.82;2.75;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.87,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.84;2.76;12.00;12.00,0.18,-0.18,PIVOT,50.0,right
6.975,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.88;2.77;12.00;12.00,0.159,0.562,FORWARD,-20.0,right
7.085,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.79;2.71;12.00;12.00,-0.034,0.206,FORWARD,-20.0,right
7.198,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.74;2.67;12.00;12.00,0.18,-0.18,PIVOT,-20.0,right
7.304,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.74;2.66;2.66;12.00,0.18,-0.18,PIVOT,-20.0,right
7.415,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.66;2.65;12.00,0.18,-0.18,PIVOT,-20.0,right
7.524,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.68;2.65;12.00,0.18,-0.18,PIVOT,-20.0,right
7.632,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.69;2.65;12.00,0.18,-0.18,PIVOT,-20.0,right
7.74,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.71;2.65;12.00,0.23,0.561,FORWARD,-15.0,right
7.85,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.64;2.60;12.00,0.23,0.561,FORWARD,-15.0,right
7.96,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.52;2.49;12.00,0.23,0.561,FORWARD,-15.0,right
8.07,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.33;2.31;2.37,0.23,0.561,FORWARD,-15.0,right
8.179,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.27;2.26;2.32,0.23,0.561,FORWARD,-15.0,right
8.289,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.05;2.12,0.31,0.55,FORWARD,-10.0,right
8.398,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.89;1.97,0.31,0.55,FORWARD,-10.0,right
8.505,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.71;1.78,-0.3,-0.12,BACKUP,-10.0,left
8.613,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.16;1.64,-0.3,-0.12,BACKUP,-10.0,left
8.721,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.22;1.59,-0.3,-0.12,BACKUP,-10.0,left
8.829,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.84;1.65,-0.3,-0.12,BACKUP,-10.0,left
8.938,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.65;1.74,-0.3,-0.12,BACKUP,-10.0,left
9.045,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.74;1.84,-0.3,-0.12,BACKUP,-10.0,left
9.156,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.81;1.92,-0.3,-0.12,BACKUP,-10.0,left
9.263,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;1.90;1.96;2.09,-0.3,-0.12,BACKUP,-10.0,left
9.374,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.01;2.08;2.22,-0.3,-0.12,BACKUP,-10.0,left
9.484,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.10;2.18;12.00,-0.3,-0.12,BACKUP,-10.0,left
9.592,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.19;2.28;12.00,-0.3,-0.12,SEARCH,,left
9.7,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.27;2.30;2.39;12.00,-0.18,0.18,SEARCH,,left
9.811,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.33;12.00;12.00,-0.18,0.18,SEARCH,,left
9.923,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.34;12.00;12.00,-0.18,0.18,SEARCH,,left
10.031,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.36;12.00;12.00,-0.18,0.18,SEARCH,,left
10.139,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.31;2.38;12.00;12.00,-0.18,0.18,SEARCH,,left
10.249,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.31;2.40;12.00;12.00,-0.18,0.18,SEARCH,,left
10.357,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.32;2.43;12.00;12.00,-0.18,0.18,SEARCH,,left
10.465,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.33;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
10.575,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.35;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
10.681,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.36;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
10.791,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.30;2.38;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
10.9,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.31;2.40;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.01,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.32;2.43;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.117,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.34;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.225,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.35;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.334,12.00;12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.37;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.443,12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.30;2.38;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.552,12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.31;2.41;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.66,12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.32;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.771,12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.33;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.88,12.00;12.00;12.00;12.00;12.00;12.00;2.29;2.34;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
11.987,12.00;12.00;12.00;12.00;12.00;12.00;2.30;2.37;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.096,12.00;12.00;12.00;12.00;12.00;2.29;2.30;2.39;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.208,12.00;12.00;12.00;12.00;12.00;2.28;2.31;2.41;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.315,12.00;12.00;12.00;12.00;12.00;2.28;2.32;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.424,12.00;12.00;12.00;12.00;12.00;2.29;2.34;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.536,12.00;12.00;12.00;12.00;12.00;2.29;2.35;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.642,12.00;12.00;12.00;12.00;2.29;2.29;2.37;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.751,12.00;12.00;12.00;12.00;2.28;2.30;2.39;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.864,12.00;12.00;12.00;12.00;2.28;2.31;2.42;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
12.97,12.00;12.00;12.00;12.00;2.28;2.32;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.078,12.00;12.00;12.00;12.00;2.28;2.34;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.186,12.00;12.00;12.00;12.00;2.29;2.36;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.297,12.00;12.00;12.00;2.28;2.29;2.38;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.407,12.00;12.00;12.00;2.28;2.30;2.40;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.516,12.00;12.00;12.00;2.28;2.31;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.623,12.00;12.00;12.00;2.28;2.33;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.733,12.00;12.00;12.00;2.28;2.34;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.84,12.00;12.00;12.00;2.29;2.36;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
13.949,12.00;12.00;2.28;2.29;2.38;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.062,12.00;12.00;2.28;2.30;2.40;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.167,12.00;12.00;2.28;2.31;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.276,12.00;12.00;2.28;2.33;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.386,12.00;12.00;2.28;2.35;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.495,12.00;2.28;2.29;2.37;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.603,12.00;2.28;2.30;2.39;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.713,12.00;2.27;2.30;2.41;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.821,12.00;2.27;2.32;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
14.927,12.00;2.28;2.33;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
15.037,12.00;2.28;2.35;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,SEARCH,,left
15.146,2.28;2.29;2.37;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.561,0.23,FORWARD,15.0,left
15.254,2.24;2.23;2.30;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.561,0.23,FORWARD,15.0,left
15.364,2.11;2.10;2.15;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,PIVOT,15.0,left
15.476,2.02;2.02;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,PIVOT,15.0,left
15.582,2.01;2.02;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,PIVOT,15.0,left
15.691,2.00;2.02;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,-0.18,0.18,PIVOT,15.0,left
15.8,2.00;2.03;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.55,0.31,FORWARD,10.0,left
15.911,1.98;2.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.55,0.31,FORWARD,10.0,left
16.019,1.87;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.585,0.345,FORWARD,5.0,left
16.127,1.75;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.585,0.345,FORWARD,5.0,left
16.242,2.16;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.585,0.345,FORWARD,5.0,left
16.348,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
16.457,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
16.571,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
16.678,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
16.788,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
16.897,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.007,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.113,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.222,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.334,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.441,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.55,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.659,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.768,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.879,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
17.988,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.094,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.203,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.311,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.423,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.529,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.642,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.749,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.859,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
18.967,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.075,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.183,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.291,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.4,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.506,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.618,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.728,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.832,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
19.942,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
20.054,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
20.165,12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00;12.00,0.5,0.5,FORWARD,,
