t,distances,motor_l,motor_r,target_bearing_deg,ray_distance_m,arrived,hazard,blob_seen
0.206,12.00;12.00;0.67;0.65;12.00;12.00;12.00;11.12;0.70;0.70;0.69;0.70;12.00,0.115,0.245,-17.3,0.653,False,False,True
0.512,12.00;12.00;0.67;0.65;12.00;12.00;12.00;11.12;0.70;0.70;0.69;0.70;12.00,0.115,0.245,-17.3,0.653,False,False,True
0.813,12.00;12.00;0.53;0.53;12.00;12.00;12.00;11.12;11.23;0.59;0.58;0.58;0.59,0.0,0.0,-18.2,0.532,False,True,True
